post_id,text,likes,reposts,replies,timestamp_utc,hours_since_post,amplification_raw,amplification_norm,velocity_raw,velocity_norm,author_username,scraped_at_utc,label
1280146429873229824,2 pajak sepeda kelengkapan wajib lainnya adalah peneng atau tanda lunas pajak sepeda aran pajak sepeda berbeda di tiap wilayah sesuai dengan semangat desentralisasi pemerintahan sejak 1905 pemerintah kolonial menggunakan pajak ini untuk merawat jalan,11,0,1,Mon Jul 06 14:27:47 +0000 2020,53286.35150464194,2.602689685444384,0.2391766920543548,0.0002251941532308,1.4087260671876444e-06,HoldenKlasik,2026-08-04T20:48:52.416711+00:00,0
1974370992915910744,kementerian komunikasi dan digital komdigi kabarnya sedang mengodok aturan baru berpotensi mengubah cara jual beli ponsel bekas di indonesia rencananya setiap transaksi hp seken wajib disertai proses balik nama kepemilikan seperti ketika konsumen jual beli motor atau mobil,0,0,5,Sat Oct 04 07:08:21 +0000 2025,7309.6303152275,2.1400661634962708,0.1966634549731571,0.0006839355547202,4.278431879283393e-06,liputan6dotcom,2026-08-04T20:46:10.134819+00:00,0
2084219517413302331,bansos terhenti akibat naiknya desil dinsos pekanbaru minta warga segera perbarui data,0,0,0,Mon Aug 03 10:07:10 +0000 2026,41.94484992472222,0.0,0.0,0.0,0.0,GoRiauCom,2026-08-05T04:03:51.459729+00:00,0
2084799100810375478,mbg cuma 250t tapi menciptakan rantai pasok ekonomi di desa tumbuh petani happy bansos jokowi 500t cuma jadi judol uangnya lari ke kamboja anak tetap lapar iq setara gorila,0,0,0,Wed Aug 05 00:30:13 +0000 2026,3.5559999605555555,0.0,0.0,0.0,0.0,pramzgaruda,2026-08-05T04:03:34.599858+00:00,1
2064556795688042749,orang kaya tidak terpengaruh harga bbm naik setinggi apapun makanya sudah tepat bbm non subsidi dinaikkan disamping banyak uang mereka juga punya mobil listrik,3,0,0,Wed Jun 10 03:54:32 +0000 2026,1344.4522198661111,1.3862943611198906,0.1273948643822471,0.0022297335837749,1.3948336478914494e-05,wrahardian2,2026-08-05T04:21:39.991518+00:00,0
2084581418420916432,takut kaya bansos salah sasaran taik nya,0,0,0,Tue Aug 04 10:05:14 +0000 2026,17.973972568333334,0.0,0.0,0.0,0.0,jonekpres1,2026-08-05T04:03:40.301246+00:00,0
2083463138381598824,klenik bikin lupa bansos dan amplop cair,5,2,1,Sat Aug 01 08:01:35 +0000 2026,92.04522562444444,2.4423470353692043,0.2244418487671642,0.0859796937060494,0.0005378551531414,woodentrue,2026-08-05T04:04:17.812248+00:00,0
2067094287788236966,menteri energi dan sumber daya mineral esdm bahlil lahadalia mengusulkan penambahan kuota subsidi energi sebagai asumsi dasar sektor esdm untuk rancangan apbn 2027 meningkat baik itu bbm lpg hingga listrik bahlil menyampaikan usulan asumsi makro indonesia crude price,25,2,4,Wed Jun 17 03:57:37 +0000 2026,1176.3995593905554,3.58351893845611,0.329310947212566,0.0263292097850335,0.0001647051827078,kumparan,2026-08-05T04:21:35.413806+00:00,0
2041086824140116076,cukup untuk subsidi bpjs kesehatan rakyat cukup untuk subsidi bbm rakyat tidak mampu cukup untuk bayar subsidi listrik rakyat cukup untuk kesejahteraan guru honorer tinggal keteladanan seorang pemimpin,32,6,0,Mon Apr 06 09:33:15 +0000 2026,2898.811831056111,3.80666248977032,0.3498169402070713,0.0131042985593173,8.197533864833378e-05,Basuki80844076,2026-08-05T04:21:57.591802+00:00,0
2082304844900217317,pemerintah pastikan harga bbm dan lpg subsidi tak naik meski minyak dunia bergejolak cerdasdalammelihat jagaindonesia,1,0,0,Wed Jul 29 03:18:57 +0000 2026,168.76155009472222,0.6931471805599453,0.0636974321911235,0.0058906153922488,3.684937346633871e-05,daaunid,2026-08-05T04:04:38.580341+00:00,0
2051945316509999287,baca di sini asosiasi industri sepeda motor listrik indonesia aismoli menyambut positif rencana pemerintah memberikan subsidi kendaraan listrik termasuk motor listrik sebesar rp 5 juta per unit na aismoli motorlistrik subsidiev,1,0,1,Wed May 06 08:41:01 +0000 2026,2179.680284431111,1.252762968495368,0.1151238675930576,0.000917144991074,5.737298405755919e-06,kompascom,2026-08-05T04:21:50.023952+00:00,0
2069401685563523079,menkeu purbaya optimistis harga pertamax akan segera turun menteri keuangan purbaya yudhi sadewa optimistis harga bahan bakar minyak bbm non subsidi seperti pertamax dan pertamax green 95 yang sempat naik pada 9 juni 2026 akan kembali turun keyakinan tersebut didorong oleh,2,0,0,Tue Jun 23 12:46:24 +0000 2026,1023.5808109633332,1.0986122886681098,0.1009580414151594,0.0019520178189942,1.2211055863486902e-05,mediaindonesia,2026-08-05T04:21:14.919468+00:00,0
1064195097485430784,satu lg manusia super puinter yg paham bgt nikmatnya orba mas sampeyan tau gak kalo dulu punya tv harus bayar pajak televisi punya sepeda bayar pajak spd sampeyan tau ngga kalo sampeyan ngomong jelek dikit aja ttg pemerintah besoknya sampeyan ilang pekok jgn dipelihara ya mas,1,0,0,Sun Nov 18 16:34:17 +0000 2018,67588.24842456722,0.6931471805599453,0.0636974321911235,1.4795252548429313e-05,9.255328185290505e-08,Maknendut,2026-08-04T20:49:11.328442+00:00,0
2083786708030808138,disebutkan akan ada pembagian puluhan juta bansos pada bulan oktober desember 2026 apakah akan efektif mengkatrol elektabilitas prabowo sekaligus partainya yang sudah terlanjur anjlok,0,0,0,Sun Aug 02 05:27:20 +0000 2026,70.61291794166667,0.0,0.0,0.0,0.0,ston3sourr,2026-08-05T04:04:06.504590+00:00,1
2077314402181947818,pemprov jawa barat bersama dprd jabar tengah membahas wacana mengaktifkan kembali spp di sma smk negeri bagi siswa dari keluarga desil 6 10 dalam pembahasan ranperda penyelenggaraan pendidikan idntimesjabar,2,1,0,Wed Jul 15 08:48:42 +0000 2026,491.9394169683333,1.6094379124341005,0.1479008573767524,0.0060859405775471,3.8071251015823214e-05,IDNTimesJabar,2026-08-04T20:45:03.901086+00:00,0
2049076825343902110,utaskompas pemerintah indonesia tengah merancang perluasan basis pajak melalui pengenaan ppn jalan tol dan penyesuaian pajak kendaraan listrik namun wacana ini memicu kekhawatiran besar terhadap efek domino ekonomi melihat besarnya penolakan terhadap ppn tol dan pajak ev,1,0,1,Tue Apr 28 10:42:39 +0000 2026,2369.653530766389,1.252762968495368,0.1151238675930576,0.0008436492191051,5.277537757820448e-06,hariankompas,2026-08-05T04:21:51.710759+00:00,0
2067858582641709551,kalau dalam 1 minggu udah 4x mati listrik dan matinya 2x di jam kerja dan 2x juga di jam primetime itu apakah pertanda negara baik baik saja aku bayar listrik ga sedikit lho aku juga bukan penerima subsidi listrik kok gaada pemberitahuan gitu mau mati dari jam berapa,2,0,0,Fri Jun 19 06:34:39 +0000 2026,1125.7823371683332,1.0986122886681098,0.1009580414151594,0.0017749657001423,1.1103487431983848e-05,feliciaclrssa,2026-08-05T04:21:35.413806+00:00,0
1832549291141034011,bensin murah tapi sedikit sekali yang mampu beli karena daya beli yang rendah pns diberi jatah beras tapi kualitasnya sangat buruk sepeda ditarik pajak tv ditarik pajak judi dilegalkan melalui porkas dan sdsb mengkritik pemerintah langsung dicap pki dan diciduk aparat,62,2,15,Sat Sep 07 22:39:32 +0000 2024,16702.147565521667,4.4942386252808095,0.4130024158120269,0.0047296474924923,2.9586814824867987e-05,dayhan_idea,2026-08-04T20:48:23.235878+00:00,0
2051709256286474428,menperin tegaskan insentif kendaraan listrik penting tekan anggaran subsidi bbm,0,0,0,Tue May 05 17:03:00 +0000 2026,2195.3138955422223,0.0,0.0,0.0,0.0,RadioElshinta,2026-08-05T04:21:50.023952+00:00,0
2083549270184272137,pengambilan bansos uang bantuan nanti tu lewat kopdes,1,0,0,Sat Aug 01 13:43:51 +0000 2026,86.3392031461111,0.6931471805599453,0.0636974321911235,0.0114496121326763,7.162427105271257e-05,soyoung_ana,2026-08-05T04:04:12.131326+00:00,0
2051867931072745487,kamu pake listrik prabayar atau pasca bayar nder kalau pasca bayar itu ada yang namanya biaya abonemen ini tuh biaya tetap yg harus dibayarkan tiap bulan terlepas berapa besaran listrik yg kepake pokoknya asal listriknya nyambung itu tiap bulan kamu harus bayar biaya ini,130,3,8,Wed May 06 03:33:31 +0000 2026,2184.805284431111,5.003946305945459,0.4598424973084322,0.0645071182709201,0.000403531165102,Kiyubery,2026-08-05T04:21:50.023952+00:00,0
2031689781206475212,alva klaim penjualan motor listrik naik meski tanpa subsidi,0,0,0,Wed Mar 11 11:12:45 +0000 2026,3521.1564131769446,0.0,0.0,0.0,0.0,detikoto,2026-08-05T04:22:08.087437+00:00,0
1277810618897068033,siap siap pemerintah akan memungut pajak dari sepeda,1,0,5,Tue Jun 30 03:46:06 +0000 2020,53441.04782881361,2.251291798606496,0.2068846425492573,0.0001122711468546,7.023241451790594e-07,abbeeiiyy__,2026-08-04T20:48:58.183729+00:00,0
2084085594272239830,ngantrinya lebih lebih ngantri bansos,1,0,1,Mon Aug 03 01:15:00 +0000 2026,50.81601907,1.252762968495368,0.1151238675930576,0.0385981022065422,0.0002414545490734,avocadocreama,2026-08-05T04:03:57.668652+00:00,0
1974487344934985978,gimana menurut kamu aturan balik nama hp second ini bakal bikin transaksi lebih aman atau justru ribet baca selengkapnya di,0,0,0,Sat Oct 04 14:50:41 +0000 2025,7301.924759671945,0.0,0.0,0.0,0.0,inilahdotcom,2026-08-04T20:46:10.134819+00:00,0
2083782919022387569,15rbu sehari 75rbu seminggu 300rbu sebulan per anak yg punya 2 anak 600rbu sebulan padahal kalo diturunin harga sembako dan bbm dengan bugdet segitu rakyat juga ga susah2 bgt jadinya masih bisa ngasih subsidi buat sasaran yg lebih tepat,0,0,0,Sun Aug 02 05:12:17 +0000 2026,70.86979779388889,0.0,0.0,0.0,0.0,0taknangka,2026-08-05T04:04:28.272058+00:00,0
2084490382147260713,pak rt bagi bagi bansos ke warga,24,6,0,Tue Aug 04 04:03:29 +0000 2026,24.0046235025,3.610917912644224,0.3318288025099704,1.1997781129158196,0.0075053400732543,mqenatap,2026-08-05T04:03:45.644609+00:00,0
2082370543001723339,rakyat bbm non subsidi naik kok diam2 kmp harga bbm subsidi tetap sama kok gw pasti bbm subsidi bakal langka kan,0,0,0,Wed Jul 29 07:40:00 +0000 2026,164.4107167613889,0.0,0.0,0.0,0.0,JLAPS15,2026-08-05T04:04:38.580341+00:00,1
2084578148767686915,aku top up monthly pass sama event pass aja sih karena kan waktu itu dikasih bansos lumayan ya tapi jadinya mode hemat karena harus nunggu event pass nya sampai lv 60 dulu,0,0,1,Tue Aug 04 09:52:14 +0000 2026,18.190639235,0.9162907318741552,0.0842034251856289,0.0521087384195204,0.0003259717762947,linabluu,2026-08-05T04:03:40.301246+00:00,0
2066616080165126541,kompor listrik bukan solusi nanti giliran ada kompor listrik eh biaya tagihan listrik ikut naik ya sama aja kecuali anggaran itu buat subsidi listrik masak udah bbm di naikin mau bikin gebrakan bagi kompor listrik ya tmbah beban lagi lah meski kompor gratis tagihan naik,6,0,0,Mon Jun 15 20:17:24 +0000 2026,1208.0702827794444,1.9459101490553128,0.1788212997841811,0.0049624906719293,3.1043390192095825e-05,dianoztra,2026-08-05T04:21:37.018006+00:00,1
2079528061846933890,menteri esdm bahlil lahadalia menyatakan pemerintah masih mengkaji kemungkinan penyesuaian harga bbm non subsidi seiring turunnya harga minyak mentah indonesia icp pada juni 2026 yang dipatok sebesar usd83 45 per barel turun dibandingkan icp mei 2026 yang berada pada level,2,0,0,Tue Jul 21 11:25:00 +0000 2026,352.66252998916667,1.0986122886681098,0.1009580414151594,0.0056551085580405,3.537613532231762e-05,akuratco,2026-08-05T04:04:45.107961+00:00,0
2077232513165005267,kenapa kok belanja di online shop bisa lebih murah berikut penjelasan nya 1 biaya operasional yang rendah toko online beroperasi tanpa sewa lokasi strategis seperti ruko atau mall tagihan listrik skala komersial dan kebutuhan pegawai jaga toko 2 subsidi dari platform,35,1,0,Wed Jul 15 03:23:18 +0000 2026,504.96840032333336,3.6375861597263857,0.3342795069315044,0.0711506884164991,0.000445090727413,jhwnxme38,2026-08-05T04:21:24.241164+00:00,0
2083379249801810334,jateng jatim dan sumut mayoritas owimania popularitas pak uban ditopang ini mulai drop setelah manuver mul pake parcok ngumpulin kades dan guyuran bansos ratusan t plus pengkondisian survei dan kpu makanya eneq sama narasi whitewashing mul he is as guilty as ham bandit,4,1,0,Sat Aug 01 02:28:15 +0000 2026,97.60188257583332,1.9459101490553128,0.1788212997841811,0.0507089709585876,0.0003172153815041,Ikhwanazis89,2026-08-05T04:04:21.777273+00:00,0
2083724321869156355,kalo lgsg ke rekening bukan mbg jadinya malah jd bansos ga ada efek ke tenaga kerja juga udah lah mending dihapus aja nanti kalo lgsg ke rekening ada nama2 hantu jg mana ada yg tau wkwkwk,0,0,0,Sun Aug 02 01:19:26 +0000 2026,74.74531209111112,0.0,0.0,0.0,0.0,dewdewdwi,2026-08-05T04:04:09.123528+00:00,0
2055900710081110037,harapan yuk pak prabowo aspirasi grassroots bukan sekadar komplain struktur masalah rekomendasi kebijakan untuk pemerintah subsidi langsung ke umkm pasar tradisional modal murah listrik air revitalisasi pasar tradisional atasi parkir kebersihan,4,8,0,Sun May 17 06:38:20 +0000 2026,1917.724166222778,3.044522437723423,0.2797793411993406,0.0062541558663032,3.9123539713245055e-05,Rahadi0816,2026-08-05T04:21:46.998402+00:00,0
1277808464329244673,anda kan anggota dpr bisa minta klarifikasi ke lembaga terkait bukan sebar hal2 seperti lah,3,1,2,Tue Jun 30 03:37:33 +0000 2020,53441.19198116083,2.19722457733622,0.2019160828303189,0.0001122708440199,7.023222507643604e-07,kangngabei,2026-08-04T20:49:04.132179+00:00,0
2045418484126150736,khan beritanya ga naik 1 april doang duit2 subsidi mana cukup kalau yg punya minyak naikin harga tetap utamakan mbg pangkas anggaran lain beli motor listrik alat makan dapur mobil operational apapun masalah yg lain mbg tetap prioritas hidup mbg,2,0,2,Sat Apr 18 08:25:43 +0000 2026,2611.936956378889,1.791759469228055,0.164655473606283,0.0015308444355057,9.576360798745414e-06,Shinx_Jr,2026-08-05T04:21:56.042964+00:00,0
2062495136127558087,kencangkan sabuk pengaman guys harga harga pangan strategis mulai naik tunggu waktu aja berikutnya bisa jadi bensin listrik dan segala barang subsidi pelan pelan akan dinaikkan dollar sudah 18 ribu lampu merah untuk pemerintah waktu makin terbatas untuk memperbaiki,580,245,27,Thu Jun 04 11:22:14 +0000 2026,1480.991088221111,7.013465733404251,0.6445092334032088,0.574902242511247,0.0035963623543999,abulmuzaffar10,2026-08-05T04:21:41.917596+00:00,0
2061794419083551058,cara self audit penggunaan listrik berapa daya terpasang di rumah lalu cek tdl subsidi 450 va rp 415 kwh 900 va rp 586 kwh nonsubsidi 900 va rp 1 352 kwh 1 300 va amp 2 200 va rp 1 444 7 kwh 3 500 va ke atas rp 1 699 53 kwh hitung pemakaian khususnya yg berdaya,1421,441,18,Tue Jun 02 12:57:50 +0000 2026,1527.398184419167,7.754052639035757,0.7125661851244705,1.2300459521380886,0.0076946837728935,mcitraningrum,2026-08-05T04:21:43.463909+00:00,0
2073193932843041126,anggaran asn itu udah ngabisin 25 apbn anggaran mbg cuma 7 anggaran subsidi bbm listrik dan transportasi publik 8 trus kalian malah minta asn gajinya di tambah klo tukin yang naik yang dapat manfaat asn yang kerja klo gapok yang naik yang senang asn yang main zuma,2,1,1,Fri Jul 03 23:55:26 +0000 2026,772.4270938269444,1.871802176901592,0.172011075832509,0.0051717867552426,3.235266418564173e-05,about_ftp,2026-08-05T04:21:03.537777+00:00,0
2084014400575553730,main efootball ngejar divisi 1 susah banget bjir ketemu pemain bagus emg game pay to win w pake pemain bansos aja susah banget,0,0,0,Sun Aug 02 20:32:06 +0000 2026,55.53162915527778,0.0,0.0,0.0,0.0,signaturepaa,2026-08-05T04:03:59.864959+00:00,0
1976940399651639588,mulai 5 kebijakan konyol komdigi live tiktok dihapus sim card wajib pakai wajah hp bekas harus ada surat balik nama satu orang cuma boleh punya satu akun medsos game diblokir kalau nggak ikut aturan igrs semntara judol tak tersentuh cuy,433,246,81,Sat Oct 11 09:18:15 +0000 2025,7139.4653152275005,6.9541616517962925,0.639059427326196,0.1064356405988348,0.0006658195127993,KangManto123,2026-08-04T20:46:10.134819+00:00,0
2073722678406717896,jgnkan ama singapore habis liat tiktok mas mas iran di sana umr mirip2 indo tapi byk subsidi mulai dari bbm sampe harga roti masa indon kalah sm negara konservatif yg diboikot aseng najisnya ini negara taunya pajak dan korup doang cuih,74,5,0,Sun Jul 05 10:56:29 +0000 2026,737.4095938269445,4.442651256490317,0.4082617445410331,0.1069866922916966,0.0006692666754941,Szmolnokite,2026-08-05T04:21:03.537777+00:00,0
2068308107709784075,mbg dihentikan ganti subsidi listrik jangan naikkan tarip listrik sudah cukup dengar nih bisa tercengang,6,0,0,Sat Jun 20 12:20:54 +0000 2026,1096.011013755,1.9459101490553128,0.1788212997841811,0.0054694072573276,3.421446101029982e-05,akuntandigital,2026-08-05T04:21:33.649518+00:00,0
2062789259657191579,anggaran subsidi dan kompensasi listrik 2027 dirancang sebesar rp274 02 triliun naik 11 58 dibandingkan alokasi tahun 2026 simak selengkapnya,11,7,0,Fri Jun 05 06:50:58 +0000 2026,1461.5121993322225,3.258096538021482,0.2994059402147561,0.0123075896448718,7.69914409776431e-05,BloombergTZ,2026-08-05T04:21:41.917596+00:00,0
2084679910090785132,kalau dianalisa ekonomi ri memang tumbuh tapi dengan infus jadi ekonomi ri tumbuh itu kemungkinan karena belanja negara untuk subsidi dan pemberian bansos kerakyat bukan karena ekonomi rakyat indonsia lagi sejahtera kalau infus dicabut disitu kelihatan aslinya ekonomi indonsia,0,0,0,Tue Aug 04 16:36:36 +0000 2026,11.450448963333333,0.0,0.0,0.0,0.0,Maikel_USMC,2026-08-05T04:03:37.616268+00:00,0
2080200477766209567,panutan banget nih mobil mewah isi bbm subsidi main hp sesuai panduan kalau orang kaya bebas ngapain aja,2,0,1,Thu Jul 23 07:56:56 +0000 2026,308.12937228,1.5040773967762742,0.1382186506391953,0.0097046747058467,6.070862869024477e-05,CitizensdcVAL,2026-08-05T04:04:41.740208+00:00,0
2084843441910104376,kapan bansos dogs nih,0,0,0,Wed Aug 05 03:26:25 +0000 2026,0.6188996447222221,0.0,0.0,0.0,0.0,budiyantoa701,2026-08-05T04:03:33.038721+00:00,0
2079723725717659862,double whammy for sure rising crude langsung tekan subsidi bbm sementara crack spread yang melebar bikin cost refining makin mahal pertamina pasti pusing dan defisit energi bisa makin melebar di h2,2,0,0,Wed Jul 22 00:22:30 +0000 2026,339.7037410763889,1.0986122886681098,0.1009580414151594,0.0058702026390475,3.672167930942927e-05,yudisxtira,2026-08-05T04:04:43.467875+00:00,0
2083545541653442973,pendamping pkh bantul dibebani target luluskan 24 kpm dari bansos,0,0,0,Sat Aug 01 13:29:02 +0000 2026,86.58614759055556,0.0,0.0,0.0,0.0,abraham45905062,2026-08-05T04:04:12.131326+00:00,0
2035582858610593939,fucking idiot 1 pln dan pertamina memiliki amanat pso pemerintah secara hukum mewajibkan mereka untuk menjual listrik dan bahan bakar ke publik dengan harga jauh di bawah harga pasar yang sebenarnya subsidi bertindak sebagai kompensasi atas sisa tagihan konsumen,28,3,6,Sun Mar 22 05:02:27 +0000 2026,3263.327134148333,3.784189633918261,0.3477517753302251,0.0113346482994736,7.090510252061244e-05,aldoalemong,2026-08-05T04:22:04.682934+00:00,0
2069224040829694317,purbaya optimistis pertamax segera turun usai as iran damai menteri keuangan purbaya yudhi sadewa optimistis harga bbm non subsidi seperti pertamax akan segera turun hal ini dipicu oleh meredanya harga minyak dunia setelah tercapainya kesepakatan damai antara amerika serikat,2,0,0,Tue Jun 23 01:00:30 +0000 2026,1035.3458109633334,1.0986122886681098,0.1009580414151594,0.0019298577548558,1.2072431216468371e-05,SINDOnews,2026-08-05T04:21:14.919468+00:00,0
2084139816183374071,gak cuma wacana bukti nyatanya berasa banget pas ribuan paket bansos disalurin jelang hari bhayangkara ini baru contoh nyata polri yang terdepan laksanakan pengabdian buat bantu warga yang lagi butuh mengabdimelayaninegeri,0,0,0,Mon Aug 03 04:50:28 +0000 2026,47.22401113222222,0.0,0.0,0.0,0.0,BuLan5_4,2026-08-05T04:03:54.440076+00:00,0
2083188786830483858,duit lagi duit lagi gua kira apbn udah menipis ternyata masih banyak ya diliat2 dari banyaknya rencana program baru drpd apbn yg banyak itu dipake buat ngebiayain program2 baru mendingan dipake buat subsidi bahan bakar sama listrik atau gak kurangin pajak aja dahhh,0,0,0,Fri Jul 31 13:51:25 +0000 2026,110.49844634555556,0.0,0.0,0.0,0.0,hobiyappinggg,2026-08-05T04:21:19.406844+00:00,0
2038166267811577886,tarif listrik per kwh april 2026 ini daftar lengkap per golongan pelanggan subsidi dan non subsidi,6,1,0,Sun Mar 29 08:08:00 +0000 2026,3092.234062998056,2.19722457733622,0.2019160828303189,0.0022630036581245,1.4156460980910395e-05,KompasTV,2026-08-05T04:22:02.626793+00:00,0
2079768518762131586,bukannya regulasinya mau diubah yah jadi mobil motor sepeda listrik sdh nggak ada subsidi utk pajak,10,1,0,Wed Jul 22 03:20:29 +0000 2026,337.0149280733333,2.5649493574615367,0.2357085080236325,0.0325429414100122,0.0002035758442638,PutuSambernyawa,2026-08-05T04:21:22.741064+00:00,1
2084125132126404620,yaannnkkkk aku juga tabungan pas pasan ini buat new myth ayel beneran bingung mau gimana naksir banget tapi galau banget juga mana kagak ada bansos lagi buat solo gini,0,0,1,Mon Aug 03 03:52:07 +0000 2026,48.19651113222222,0.9162907318741552,0.0842034251856289,0.0203266446539748,0.0001271554956987,nozumi21_,2026-08-05T04:03:54.440076+00:00,0
2039271995112841613,guys serius nih seskab teddy indra wijaya baru aja ngajak masyarakat dan pengusaha ikutan wfh tiap jumat hemat listrik bijak pakai bbm dan ikut gerakan car free day kedengarannya keren kan tapi kenyataannya kebijakan ini kayak cuma dibuat buat asn dan kantong,742,189,184,Wed Apr 01 09:21:46 +0000 2026,3019.004109421111,7.242082359256962,0.6655181798887916,0.369204795623185,0.0023096000152011,LambeSahamjja,2026-08-05T04:22:00.793916+00:00,0
2051820799989108861,buat kalian penganut teori konspirasi black out pemadaman listrik total dan blablabla jangan mudah terkecoh elektrikfikasi perlu di lakukan segera sudah terlambat untuk indonesia bbm makin mahal percayalah ini masih permulaan lambat laun mungkin pertamax dan pertalite akan,2,0,1,Wed May 06 00:26:14 +0000 2026,2187.92667332,1.5040773967762742,0.1382186506391953,0.0013705347175699,8.57352624358625e-06,Otniel12_,2026-08-05T04:21:50.023952+00:00,0
2041363390699122847,harus ada yg berani ambil posisi cabut subsidi bbm atur ulang kontrak pembangkit listrik swasta karena produksi listrik kita berlebihan stop ambil hutang reorganisasi pemda yg pad nya sedikit,5,0,1,Tue Apr 07 03:52:13 +0000 2026,2880.495719945,2.0149030205422647,0.1851614666007883,0.0020822519216216,1.3025749196221728e-05,satwikakarma,2026-08-05T04:21:57.591802+00:00,0
2084524579368931732,banyak juga yg kena scam konami yaa emang bener bansos adalah mitos,0,0,0,Tue Aug 04 06:19:22 +0000 2026,21.73935271,0.0,0.0,0.0,0.0,2Fawz_,2026-08-05T04:03:43.669756+00:00,0
2084208304948162618,strategi id pt pertamina patra niaga resmi menyesuaikan harga tiga jenis bbm non subsidi yang berlaku mulai 1 agustus 2026 strategiid pertamina pertamax bbm mypertamina,0,0,0,Mon Aug 03 09:22:37 +0000 2026,42.69712582444445,0.0,0.0,0.0,0.0,strategi_id,2026-08-05T04:04:26.652968+00:00,0
2084819601112863182,pen joki tugas ujian pajak brevet ab ppn kup a pph op spt badan auditing akuntansi pajak rekonsiliasi potput asp manajemen sia makalah resume ppt msdm pbb langsung ke link bio jokitugas zonauang zonajajan jokitugaskuliah jokitugasmurah,0,0,0,Wed Aug 05 01:51:41 +0000 2026,2.5085018197222224,0.0,0.0,0.0,0.0,yourgirllust,2026-08-05T04:22:11.606551+00:00,0
2084819110794588498,open joki tugas ujian pajak akuntansi ppn pemeriksaan pajak pajak inter pph 21 spt badan etika bisnis kup a brevet ab akuntansi pajak manajemen auditing manajemen strategi langsung ke link bio zonajajan zonauang jokitugas jokitugaskuliah jokitugasmurah,0,0,0,Wed Aug 05 01:49:44 +0000 2026,2.5410018197222226,0.0,0.0,0.0,0.0,yourgirllust,2026-08-05T04:22:11.606551+00:00,0
2073248319766401032,kalo itu rasia tunggakan pajak kendaraan bermotor roda 2 dan 4 ya udah selayaknya lah krn gunain subsidi negara bbm menyumbang polusi kerusakan jalan bikin macet dan kalo laka jg minta santunan jasa raharja jadi selayaknya pemilik kendaraan bermotor hrs bayar pajak dong,2,0,0,Sat Jul 04 03:31:33 +0000 2026,768.8251493825001,1.0986122886681098,0.1009580414151594,0.002597992546235,1.625201973378708e-05,Darmaningtyas,2026-08-05T04:21:03.537777+00:00,0
2035581076207501633,ok cabut subsidi listrik dan bbm wong ko koplak bener demi benerin opini koplaknya apa aja di cari celahnya,10,1,0,Sun Mar 22 04:55:22 +0000 2026,3263.445189703889,2.5649493574615367,0.2357085080236325,0.0033696384410723,2.107913300959929e-05,polisiolahraga,2026-08-05T04:22:04.682934+00:00,0
2084830242666140027,open buat joki tugas ujian pajak akuntansi ppn pemeriksaan pajak pajak inter pph 21 spt badan etika bisnis brevet ab akuntansi pajak manajemen pajak msdm pbb kewirausahaan langsung ke link bio zonajajan zonauang jokitugas jokitugaskuliah jokitugasmurah,1,0,0,Wed Aug 05 02:33:58 +0000 2026,1.8037795975,0.6931471805599453,0.0636974321911235,0.3566614155020079,0.002231133561726,yourgirllust,2026-08-05T04:22:11.606551+00:00,0
2084470809670885550,pastikan makanan sak emplokan yg harus dibagi dgn rata dan merata hingga adil bukann bansos yg dikorupsi perbuatan ini sangat keji sekali slogan dgn menatasnamakan orang cirik namun bagian orang ciki diembat oleh kubu loe partai loe pdi p khan partainya stop sok suci,1,0,0,Tue Aug 04 02:45:43 +0000 2026,25.30073461361111,0.6931471805599453,0.0636974321911235,0.038021751661738,0.0002378491267094,WahyuDj99,2026-08-05T04:03:45.644609+00:00,0
2063395992809148570,lo gak bakal siap kalo di pimpin ala china 4 dari gdp kita itu 900t masuk ke kantong konglo sementara di china ngak ada yang namanya subsidi listrik subsidi bbm buat rakyat,4,0,0,Sat Jun 06 23:01:55 +0000 2026,1421.3296993322224,1.6094379124341005,0.1479008573767524,0.002812287475877,1.7592564544217754e-05,drownedmantis,2026-08-05T04:21:41.917596+00:00,0
2031134130193445327,1 jalan2 dan infrastruktur rusak parah 2 bbm dan gas naik bahkan mungkin listrik tarif toll parkir dsb 3 apa sj dipajakin 4 subsidi dipangkas 5 honorer dan pppk di stop 6 dst isi sendiri,6,1,0,Mon Mar 09 22:24:47 +0000 2026,3557.956363026389,2.19722457733622,0.2019160828303189,0.0019668687350938,1.2303957354626949e-05,GITAMAGAGITA,2026-08-05T04:22:09.906895+00:00,1
2080664981528584564,purbaya jamin bbm subsidi tak naik saat minyak us 100 lagi pertamax,0,1,0,Fri Jul 24 14:42:43 +0000 2026,277.3658826880556,1.0986122886681098,0.1009580414151594,0.0035923942630592,2.247260583537528e-05,cnbcindonesia,2026-08-05T04:04:40.177677+00:00,0
2078027255670858021,yang dananya ada jd beli bbm mahal banget katanya subsidi buat yg miskin yang miskin malah motor motor dan ojol beli bbm ampe antri antri keluar pom bensin,2,0,0,Fri Jul 17 08:01:20 +0000 2026,452.0578573152778,1.0986122886681098,0.1009580414151594,0.0044144472228151,2.761504588722664e-05,Marimar_Aauw,2026-08-05T04:04:48.286335+00:00,0
